,Time,Interval Start,Interval End,Market,Location,Location Name,Location Type,LMP,Energy,Congestion,Loss,Timestamp,Month,Hour,LMP_cent,day_type,TOU,TOU_cent,TOU_average,LMP_cent_adjust
2147,2022-03-31 12:00:00-04:00,2022-03-31 12:00:00-04:00,2022-03-31 13:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,48.112221,48.45,-0.124102,-0.213677,2022-03-31 12:00:00-04:00,3,12,4.8112221,weekday,0.119054,11.9054,13.164454245283018,11.874763085180817
2148,2022-03-31 13:00:00-04:00,2022-03-31 13:00:00-04:00,2022-03-31 14:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,48.138048,48.41,-0.083446,-0.188506,2022-03-31 13:00:00-04:00,3,13,4.8138048,weekday,0.119054,11.9054,13.164454245283018,11.877345785180816
2149,2022-03-31 14:00:00-04:00,2022-03-31 14:00:00-04:00,2022-03-31 15:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,47.335259,47.71,-0.139366,-0.235375,2022-03-31 14:00:00-04:00,3,14,4.7335259,weekday,0.119054,11.9054,13.164454245283018,11.797066885180817
2150,2022-03-31 15:00:00-04:00,2022-03-31 15:00:00-04:00,2022-03-31 16:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,46.062034,46.25,0.002049,-0.190015,2022-03-31 15:00:00-04:00,3,15,4.6062034,weekday,0.119054,11.9054,13.164454245283018,11.669744385180817
2151,2022-03-31 16:00:00-04:00,2022-03-31 16:00:00-04:00,2022-03-31 17:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,46.614363,46.14,0.535679,-0.061316,2022-03-31 16:00:00-04:00,3,16,4.6614363,weekday,0.119054,11.9054,13.164454245283018,11.724977285180817
2152,2022-03-31 17:00:00-04:00,2022-03-31 17:00:00-04:00,2022-03-31 18:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,48.932208,48.55,0.382477,-0.00027,2022-03-31 17:00:00-04:00,3,17,4.8932208,weekday,0.197234,19.723399999999998,13.164454245283018,11.956761785180817
2153,2022-03-31 18:00:00-04:00,2022-03-31 18:00:00-04:00,2022-03-31 19:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,48.490354,48.48,0.127462,-0.117108,2022-03-31 18:00:00-04:00,3,18,4.8490354,weekday,0.197234,19.723399999999998,13.164454245283018,11.912576385180817
2154,2022-03-31 19:00:00-04:00,2022-03-31 19:00:00-04:00,2022-03-31 20:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,59.568821,59.2,0.535311,-0.166489,2022-03-31 19:00:00-04:00,3,19,5.9568821,weekday,0.197234,19.723399999999998,13.164454245283018,13.020423085180816
2155,2022-03-31 20:00:00-04:00,2022-03-31 20:00:00-04:00,2022-03-31 21:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,63.985054,63.27,1.037354,-0.322299,2022-03-31 20:00:00-04:00,3,20,6.3985053999999995,weekday,0.119054,11.9054,13.164454245283018,13.462046385180816
2156,2022-03-31 21:00:00-04:00,2022-03-31 21:00:00-04:00,2022-03-31 22:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,53.707617,53.71,0.456549,-0.458932,2022-03-31 21:00:00-04:00,3,21,5.3707617,weekday,0.119054,11.9054,13.164454245283018,12.434302685180818
2157,2022-03-31 22:00:00-04:00,2022-03-31 22:00:00-04:00,2022-03-31 23:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.173447,45.26,-0.570612,-0.515941,2022-03-31 22:00:00-04:00,3,22,4.4173447,weekday,0.119054,11.9054,13.164454245283018,11.480885685180816
2158,2022-03-31 23:00:00-04:00,2022-03-31 23:00:00-04:00,2022-04-01 00:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,41.133206,41.6,-0.332016,-0.134779,2022-03-31 23:00:00-04:00,3,23,4.1133206,weekday,0.119054,11.9054,13.164454245283018,11.176861585180816
2159,2022-04-01 00:00:00-04:00,2022-04-01 00:00:00-04:00,2022-04-01 01:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,41.112762,41.49,-0.174,-0.203239,2022-04-01 00:00:00-04:00,4,0,4.1112762,weekday,0.115322,11.5322,13.164454245283018,11.174817185180817
2160,2022-04-01 01:00:00-04:00,2022-04-01 01:00:00-04:00,2022-04-01 02:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,38.971174,39.24,0.015821,-0.284647,2022-04-01 01:00:00-04:00,4,1,3.8971174,weekday,0.115322,11.5322,13.164454245283018,10.960658385180817
2161,2022-04-01 02:00:00-04:00,2022-04-01 02:00:00-04:00,2022-04-01 03:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,37.710433,38.06,-0.077479,-0.272088,2022-04-01 02:00:00-04:00,4,2,3.7710433,weekday,0.115322,11.5322,13.164454245283018,10.834584285180817
2162,2022-04-01 03:00:00-04:00,2022-04-01 03:00:00-04:00,2022-04-01 04:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,37.562892,37.92,-0.069007,-0.2881,2022-04-01 03:00:00-04:00,4,3,3.7562892,weekday,0.115322,11.5322,13.164454245283018,10.819830185180816
2163,2022-04-01 04:00:00-04:00,2022-04-01 04:00:00-04:00,2022-04-01 05:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,39.522538,39.71,-0.007856,-0.179606,2022-04-01 04:00:00-04:00,4,4,3.9522538,weekday,0.115322,11.5322,13.164454245283018,11.015794785180816
2164,2022-04-01 05:00:00-04:00,2022-04-01 05:00:00-04:00,2022-04-01 06:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.125373,44.26,0.040717,-0.175344,2022-04-01 05:00:00-04:00,4,5,4.4125373,weekday,0.119054,11.9054,13.164454245283018,11.476078285180817
2165,2022-04-01 06:00:00-04:00,2022-04-01 06:00:00-04:00,2022-04-01 07:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,58.753345,58.25,0.703444,-0.200098,2022-04-01 06:00:00-04:00,4,6,5.8753345,weekday,0.197234,19.723399999999998,13.164454245283018,12.938875485180816
2166,2022-04-01 07:00:00-04:00,2022-04-01 07:00:00-04:00,2022-04-01 08:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,65.761893,64.95,1.09721,-0.285317,2022-04-01 07:00:00-04:00,4,7,6.5761893,weekday,0.197234,19.723399999999998,13.164454245283018,13.639730285180818
2167,2022-04-01 08:00:00-04:00,2022-04-01 08:00:00-04:00,2022-04-01 09:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,61.854859,61.14,0.603398,0.111461,2022-04-01 08:00:00-04:00,4,8,6.1854859,weekday,0.197234,19.723399999999998,13.164454245283018,13.249026885180816
2168,2022-04-01 09:00:00-04:00,2022-04-01 09:00:00-04:00,2022-04-01 10:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,61.083475,60.42,0.589885,0.07359,2022-04-01 09:00:00-04:00,4,9,6.1083475,weekday,0.119054,11.9054,13.164454245283018,13.171888485180816
2169,2022-04-01 10:00:00-04:00,2022-04-01 10:00:00-04:00,2022-04-01 11:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,60.685847,60.68,0.187101,-0.181254,2022-04-01 10:00:00-04:00,4,10,6.068584700000001,weekday,0.119054,11.9054,13.164454245283018,13.132125685180817
2170,2022-04-01 11:00:00-04:00,2022-04-01 11:00:00-04:00,2022-04-01 12:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,58.856419,58.22,0.82378,-0.187361,2022-04-01 11:00:00-04:00,4,11,5.8856419,weekday,0.119054,11.9054,13.164454245283018,12.949182885180818
2171,2022-04-01 12:00:00-04:00,2022-04-01 12:00:00-04:00,2022-04-01 13:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,59.54563,58.6,1.096881,-0.151251,2022-04-01 12:00:00-04:00,4,12,5.954563,weekday,0.119054,11.9054,13.164454245283018,13.018103985180817
2172,2022-04-01 13:00:00-04:00,2022-04-01 13:00:00-04:00,2022-04-01 14:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,58.986973,58.21,0.866702,-0.089729,2022-04-01 13:00:00-04:00,4,13,5.8986973,weekday,0.119054,11.9054,13.164454245283018,12.962238285180817
2173,2022-04-01 14:00:00-04:00,2022-04-01 14:00:00-04:00,2022-04-01 15:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.214086,52.1,0.148589,-0.034503,2022-04-01 14:00:00-04:00,4,14,5.2214086,weekday,0.119054,11.9054,13.164454245283018,12.284949585180817
2174,2022-04-01 15:00:00-04:00,2022-04-01 15:00:00-04:00,2022-04-01 16:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,49.28688,49.34,-0.065367,0.012246,2022-04-01 15:00:00-04:00,4,15,4.928687999999999,weekday,0.119054,11.9054,13.164454245283018,11.992228985180816
2175,2022-04-01 16:00:00-04:00,2022-04-01 16:00:00-04:00,2022-04-01 17:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,49.711276,49.44,0.18828,0.082996,2022-04-01 16:00:00-04:00,4,16,4.9711276,weekday,0.119054,11.9054,13.164454245283018,12.034668585180818
2176,2022-04-01 17:00:00-04:00,2022-04-01 17:00:00-04:00,2022-04-01 18:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,49.626221,49.2,0.347299,0.078922,2022-04-01 17:00:00-04:00,4,17,4.9626221,weekday,0.197234,19.723399999999998,13.164454245283018,12.026163085180816
2177,2022-04-01 18:00:00-04:00,2022-04-01 18:00:00-04:00,2022-04-01 19:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.862472,52.52,0.29827,0.044202,2022-04-01 18:00:00-04:00,4,18,5.2862472,weekday,0.197234,19.723399999999998,13.164454245283018,12.349788185180817
2178,2022-04-01 19:00:00-04:00,2022-04-01 19:00:00-04:00,2022-04-01 20:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,66.570813,65.65,0.788775,0.132038,2022-04-01 19:00:00-04:00,4,19,6.6570813,weekday,0.197234,19.723399999999998,13.164454245283018,13.720622285180816
2179,2022-04-01 20:00:00-04:00,2022-04-01 20:00:00-04:00,2022-04-01 21:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,81.941052,81.34,0.448551,0.152501,2022-04-01 20:00:00-04:00,4,20,8.1941052,weekday,0.119054,11.9054,13.164454245283018,15.257646185180816
2180,2022-04-01 21:00:00-04:00,2022-04-01 21:00:00-04:00,2022-04-01 22:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,66.099668,65.71,0.223722,0.165946,2022-04-01 21:00:00-04:00,4,21,6.6099668,weekday,0.119054,11.9054,13.164454245283018,13.673507785180817
2181,2022-04-01 22:00:00-04:00,2022-04-01 22:00:00-04:00,2022-04-01 23:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,66.178163,66.55,-0.574029,0.202192,2022-04-01 22:00:00-04:00,4,22,6.617816299999999,weekday,0.119054,11.9054,13.164454245283018,13.681357285180816
2182,2022-04-01 23:00:00-04:00,2022-04-01 23:00:00-04:00,2022-04-02 00:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,55.096715,55.38,-0.61769,0.334405,2022-04-01 23:00:00-04:00,4,23,5.5096715000000005,weekday,0.119054,11.9054,13.164454245283018,12.573212485180818
2183,2022-04-02 00:00:00-04:00,2022-04-02 00:00:00-04:00,2022-04-02 01:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,60.284709,60.57,-0.012486,-0.272805,2022-04-02 00:00:00-04:00,4,0,6.0284709,weekend,0.115322,11.5322,13.164454245283018,13.092011885180817
2184,2022-04-02 01:00:00-04:00,2022-04-02 01:00:00-04:00,2022-04-02 02:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,53.007311,53.45,-0.050158,-0.392532,2022-04-02 01:00:00-04:00,4,1,5.3007311,weekend,0.115322,11.5322,13.164454245283018,12.364272085180817
2185,2022-04-02 02:00:00-04:00,2022-04-02 02:00:00-04:00,2022-04-02 03:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,50.8938,51.38,-0.075575,-0.410625,2022-04-02 02:00:00-04:00,4,2,5.08938,weekend,0.115322,11.5322,13.164454245283018,12.152920985180817
2186,2022-04-02 03:00:00-04:00,2022-04-02 03:00:00-04:00,2022-04-02 04:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,51.067977,51.58,-0.056355,-0.455668,2022-04-02 03:00:00-04:00,4,3,5.1067976999999996,weekend,0.115322,11.5322,13.164454245283018,12.170338685180816
2187,2022-04-02 04:00:00-04:00,2022-04-02 04:00:00-04:00,2022-04-02 05:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.716081,53.13,0.062176,-0.476095,2022-04-02 04:00:00-04:00,4,4,5.2716081,weekend,0.115322,11.5322,13.164454245283018,12.335149085180817
2188,2022-04-02 05:00:00-04:00,2022-04-02 05:00:00-04:00,2022-04-02 06:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,55.020689,55.07,0.183012,-0.232323,2022-04-02 05:00:00-04:00,4,5,5.502068899999999,weekend,0.119054,11.9054,13.164454245283018,12.565609885180816
2189,2022-04-02 06:00:00-04:00,2022-04-02 06:00:00-04:00,2022-04-02 07:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,65.105469,65.05,0.312431,-0.256962,2022-04-02 06:00:00-04:00,4,6,6.5105469,weekend,0.119054,11.9054,13.164454245283018,13.574087885180816
2190,2022-04-02 07:00:00-04:00,2022-04-02 07:00:00-04:00,2022-04-02 08:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,68.565106,68.19,0.452723,-0.077617,2022-04-02 07:00:00-04:00,4,7,6.8565106,weekend,0.119054,11.9054,13.164454245283018,13.920051585180817
2191,2022-04-02 08:00:00-04:00,2022-04-02 08:00:00-04:00,2022-04-02 09:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,63.450091,63.3,0.376302,-0.226211,2022-04-02 08:00:00-04:00,4,8,6.3450091,weekend,0.119054,11.9054,13.164454245283018,13.408550085180817
2192,2022-04-02 09:00:00-04:00,2022-04-02 09:00:00-04:00,2022-04-02 10:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.760882,52.8,0.130297,-0.169415,2022-04-02 09:00:00-04:00,4,9,5.2760882,weekend,0.119054,11.9054,13.164454245283018,12.339629185180817
2193,2022-04-02 10:00:00-04:00,2022-04-02 10:00:00-04:00,2022-04-02 11:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,47.974933,48.04,0.011153,-0.07622,2022-04-02 10:00:00-04:00,4,10,4.7974933,weekend,0.119054,11.9054,13.164454245283018,11.861034285180818
2194,2022-04-02 11:00:00-04:00,2022-04-02 11:00:00-04:00,2022-04-02 12:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.205695,45.27,0.052995,-0.117299,2022-04-02 11:00:00-04:00,4,11,4.5205695,weekend,0.119054,11.9054,13.164454245283018,11.584110485180815
2195,2022-04-02 12:00:00-04:00,2022-04-02 12:00:00-04:00,2022-04-02 13:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,43.140945,43.09,0.129631,-0.078685,2022-04-02 12:00:00-04:00,4,12,4.3140945,weekend,0.119054,11.9054,13.164454245283018,11.377635485180818
2196,2022-04-02 13:00:00-04:00,2022-04-02 13:00:00-04:00,2022-04-02 14:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,41.361185,41.23,0.161022,-0.029838,2022-04-02 13:00:00-04:00,4,13,4.1361185,weekend,0.119054,11.9054,13.164454245283018,11.199659485180817
2197,2022-04-02 14:00:00-04:00,2022-04-02 14:00:00-04:00,2022-04-02 15:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,40.379813,40.07,0.252254,0.057558,2022-04-02 14:00:00-04:00,4,14,4.0379813,weekend,0.119054,11.9054,13.164454245283018,11.101522285180817
2198,2022-04-02 15:00:00-04:00,2022-04-02 15:00:00-04:00,2022-04-02 16:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,38.989812,38.91,0.090443,-0.010631,2022-04-02 15:00:00-04:00,4,15,3.8989812,weekend,0.119054,11.9054,13.164454245283018,10.962522185180816
2199,2022-04-02 16:00:00-04:00,2022-04-02 16:00:00-04:00,2022-04-02 17:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,40.442365,40.15,0.311327,-0.018962,2022-04-02 16:00:00-04:00,4,16,4.0442365,weekend,0.119054,11.9054,13.164454245283018,11.107777485180817
2200,2022-04-02 17:00:00-04:00,2022-04-02 17:00:00-04:00,2022-04-02 18:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,42.185354,41.83,0.372052,-0.016698,2022-04-02 17:00:00-04:00,4,17,4.2185353999999995,weekend,0.119054,11.9054,13.164454245283018,11.282076385180815
2201,2022-04-02 18:00:00-04:00,2022-04-02 18:00:00-04:00,2022-04-02 19:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.910124,44.79,0.194035,-0.073911,2022-04-02 18:00:00-04:00,4,18,4.491012400000001,weekend,0.119054,11.9054,13.164454245283018,11.554553385180817
2202,2022-04-02 19:00:00-04:00,2022-04-02 19:00:00-04:00,2022-04-02 20:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,55.41542,55.18,0.220146,0.015274,2022-04-02 19:00:00-04:00,4,19,5.541542,weekend,0.119054,11.9054,13.164454245283018,12.605082985180816
2203,2022-04-02 20:00:00-04:00,2022-04-02 20:00:00-04:00,2022-04-02 21:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,67.689061,67.47,0.182827,0.036234,2022-04-02 20:00:00-04:00,4,20,6.7689061,weekend,0.119054,11.9054,13.164454245283018,13.832447085180817
2204,2022-04-02 21:00:00-04:00,2022-04-02 21:00:00-04:00,2022-04-02 22:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.763836,52.58,0.143048,0.040788,2022-04-02 21:00:00-04:00,4,21,5.2763836,weekend,0.119054,11.9054,13.164454245283018,12.339924585180817
2205,2022-04-02 22:00:00-04:00,2022-04-02 22:00:00-04:00,2022-04-02 23:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,47.128076,47.01,0.019607,0.098469,2022-04-02 22:00:00-04:00,4,22,4.7128076,weekend,0.119054,11.9054,13.164454245283018,11.776348585180816
2206,2022-04-02 23:00:00-04:00,2022-04-02 23:00:00-04:00,2022-04-03 00:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.447719,45.34,0.0,0.107719,2022-04-02 23:00:00-04:00,4,23,4.5447719,weekend,0.119054,11.9054,13.164454245283018,11.608312885180815
2207,2022-04-03 00:00:00-04:00,2022-04-03 00:00:00-04:00,2022-04-03 01:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,49.782911,48.8,0.759724,0.223187,2022-04-03 00:00:00-04:00,4,0,4.9782911,weekend,0.115322,11.5322,13.164454245283018,12.041832085180816
2208,2022-04-03 01:00:00-04:00,2022-04-03 01:00:00-04:00,2022-04-03 02:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,45.422241,45.0,0.309991,0.11225,2022-04-03 01:00:00-04:00,4,1,4.5422241,weekend,0.115322,11.5322,13.164454245283018,11.605765085180817
2209,2022-04-03 02:00:00-04:00,2022-04-03 02:00:00-04:00,2022-04-03 03:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,41.851665,42.04,-0.166018,-0.022317,2022-04-03 02:00:00-04:00,4,2,4.185166499999999,weekend,0.115322,11.5322,13.164454245283018,11.248707485180816
2210,2022-04-03 03:00:00-04:00,2022-04-03 03:00:00-04:00,2022-04-03 04:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,41.779092,41.66,0.187836,-0.068745,2022-04-03 03:00:00-04:00,4,3,4.1779092,weekend,0.115322,11.5322,13.164454245283018,11.241450185180817
2211,2022-04-03 04:00:00-04:00,2022-04-03 04:00:00-04:00,2022-04-03 05:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,43.081466,42.94,0.270594,-0.129129,2022-04-03 04:00:00-04:00,4,4,4.3081466,weekend,0.115322,11.5322,13.164454245283018,11.371687585180815
2212,2022-04-03 05:00:00-04:00,2022-04-03 05:00:00-04:00,2022-04-03 06:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.976676,44.39,0.669993,-0.083317,2022-04-03 05:00:00-04:00,4,5,4.4976676,weekend,0.119054,11.9054,13.164454245283018,11.561208585180816
2213,2022-04-03 06:00:00-04:00,2022-04-03 06:00:00-04:00,2022-04-03 07:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,47.591808,46.91,0.705548,-0.023741,2022-04-03 06:00:00-04:00,4,6,4.7591808,weekend,0.119054,11.9054,13.164454245283018,11.822721785180818
2214,2022-04-03 07:00:00-04:00,2022-04-03 07:00:00-04:00,2022-04-03 08:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,50.693643,49.52,1.090088,0.083555,2022-04-03 07:00:00-04:00,4,7,5.0693643,weekend,0.119054,11.9054,13.164454245283018,12.132905285180817
2215,2022-04-03 08:00:00-04:00,2022-04-03 08:00:00-04:00,2022-04-03 09:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,55.106885,54.08,0.891804,0.135081,2022-04-03 08:00:00-04:00,4,8,5.5106885,weekend,0.119054,11.9054,13.164454245283018,12.574229485180815
2216,2022-04-03 09:00:00-04:00,2022-04-03 09:00:00-04:00,2022-04-03 10:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,54.162468,53.74,0.433943,-0.011475,2022-04-03 09:00:00-04:00,4,9,5.4162468,weekend,0.119054,11.9054,13.164454245283018,12.479787785180816
2217,2022-04-03 10:00:00-04:00,2022-04-03 10:00:00-04:00,2022-04-03 11:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.092091,51.88,0.287873,-0.075782,2022-04-03 10:00:00-04:00,4,10,5.209209100000001,weekend,0.119054,11.9054,13.164454245283018,12.272750085180817
2218,2022-04-03 11:00:00-04:00,2022-04-03 11:00:00-04:00,2022-04-03 12:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.636572,52.67,0.041874,-0.075301,2022-04-03 11:00:00-04:00,4,11,5.2636572,weekend,0.119054,11.9054,13.164454245283018,12.327198185180816
2219,2022-04-03 12:00:00-04:00,2022-04-03 12:00:00-04:00,2022-04-03 13:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,47.956569,47.88,0.081225,-0.004656,2022-04-03 12:00:00-04:00,4,12,4.7956569,weekend,0.119054,11.9054,13.164454245283018,11.859197885180816
2220,2022-04-03 13:00:00-04:00,2022-04-03 13:00:00-04:00,2022-04-03 14:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.919943,44.72,0.218259,-0.018315,2022-04-03 13:00:00-04:00,4,13,4.4919943,weekend,0.119054,11.9054,13.164454245283018,11.555535285180817
2221,2022-04-03 14:00:00-04:00,2022-04-03 14:00:00-04:00,2022-04-03 15:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,43.483085,43.16,0.358054,-0.034969,2022-04-03 14:00:00-04:00,4,14,4.3483085,weekend,0.119054,11.9054,13.164454245283018,11.411849485180817
2222,2022-04-03 15:00:00-04:00,2022-04-03 15:00:00-04:00,2022-04-03 16:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,42.547526,42.41,0.255534,-0.118008,2022-04-03 15:00:00-04:00,4,15,4.2547526,weekend,0.119054,11.9054,13.164454245283018,11.318293585180816
2223,2022-04-03 16:00:00-04:00,2022-04-03 16:00:00-04:00,2022-04-03 17:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,44.074773,43.71,0.43222,-0.067447,2022-04-03 16:00:00-04:00,4,16,4.4074773,weekend,0.119054,11.9054,13.164454245283018,11.471018285180817
2224,2022-04-03 17:00:00-04:00,2022-04-03 17:00:00-04:00,2022-04-03 18:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,46.015805,45.89,0.19428,-0.068475,2022-04-03 17:00:00-04:00,4,17,4.6015805,weekend,0.119054,11.9054,13.164454245283018,11.665121485180816
2225,2022-04-03 18:00:00-04:00,2022-04-03 18:00:00-04:00,2022-04-03 19:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.928459,52.66,0.355734,-0.087275,2022-04-03 18:00:00-04:00,4,18,5.2928459,weekend,0.119054,11.9054,13.164454245283018,12.356386885180816
2226,2022-04-03 19:00:00-04:00,2022-04-03 19:00:00-04:00,2022-04-03 20:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,69.072176,68.21,0.742554,0.119621,2022-04-03 19:00:00-04:00,4,19,6.9072176,weekend,0.119054,11.9054,13.164454245283018,13.970758585180818
2227,2022-04-03 20:00:00-04:00,2022-04-03 20:00:00-04:00,2022-04-03 21:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,85.571485,84.61,0.69044,0.271045,2022-04-03 20:00:00-04:00,4,20,8.5571485,weekend,0.119054,11.9054,13.164454245283018,15.620689485180817
2228,2022-04-03 21:00:00-04:00,2022-04-03 21:00:00-04:00,2022-04-03 22:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,63.941136,64.49,-0.540397,-0.008468,2022-04-03 21:00:00-04:00,4,21,6.3941136,weekend,0.119054,11.9054,13.164454245283018,13.457654585180816
2229,2022-04-03 22:00:00-04:00,2022-04-03 22:00:00-04:00,2022-04-03 23:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,53.975783,55.24,-1.095624,-0.168593,2022-04-03 22:00:00-04:00,4,22,5.3975783,weekend,0.119054,11.9054,13.164454245283018,12.461119285180818
2230,2022-04-03 23:00:00-04:00,2022-04-03 23:00:00-04:00,2022-04-04 00:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,49.565077,51.07,-1.378531,-0.126392,2022-04-03 23:00:00-04:00,4,23,4.9565077,weekend,0.119054,11.9054,13.164454245283018,12.020048685180818
2231,2022-04-04 00:00:00-04:00,2022-04-04 00:00:00-04:00,2022-04-04 01:00:00-04:00,DAY_AHEAD_HOURLY,1,PJM-RTO,ZONE,52.72439,50.55,1.912013,0.262376,2022-04-04 00:00:00-04:00,4,0,5.272439,weekday,0.115322,11.5322,13.164454245283018,12.335979985180817
